Timestamp,X,Y
2024-09-07 22:00:13.648,846,699
2024-09-07 22:00:13.657,847,701
2024-09-07 22:00:13.664,848,704
2024-09-07 22:00:13.672,851,706
2024-09-07 22:00:13.680,853,709
2024-09-07 22:00:13.687,856,711
2024-09-07 22:00:13.696,857,714
2024-09-07 22:00:13.705,858,716
2024-09-07 22:00:13.720,861,719
2024-09-07 22:00:13.889,863,721
2024-09-07 22:00:13.896,866,724
2024-09-07 22:00:13.904,868,726
2024-09-07 22:00:13.912,871,729
2024-09-07 22:00:13.921,873,733
2024-09-07 22:00:13.928,877,738
2024-09-07 22:00:13.935,879,744
2024-09-07 22:00:13.944,882,749
2024-09-07 22:00:13.952,886,755
2024-09-07 22:00:13.960,889,764
2024-09-07 22:00:13.968,893,771
2024-09-07 22:00:13.976,897,779
2024-09-07 22:00:13.984,899,785
2024-09-07 22:00:13.992,902,793
2024-09-07 22:00:14.000,903,798
2024-09-07 22:00:14.008,906,801
2024-09-07 22:00:14.016,907,804
2024-09-07 22:00:14.264,907,806
2024-09-07 22:00:14.336,905,808
2024-09-07 22:00:14.376,903,809
2024-09-07 22:00:14.384,900,809
2024-09-07 22:00:14.392,898,809
2024-09-07 22:00:14.400,895,810
2024-09-07 22:00:14.408,891,813
2024-09-07 22:00:14.417,888,814
2024-09-07 22:00:14.424,883,816
2024-09-07 22:00:14.432,879,819
2024-09-07 22:00:14.441,875,820
2024-09-07 22:00:14.448,871,823
2024-09-07 22:00:14.457,868,825
2024-09-07 22:00:14.464,863,826
2024-09-07 22:00:14.473,859,828
2024-09-07 22:00:14.480,856,829
2024-09-07 22:00:14.488,853,830
2024-09-07 22:00:14.496,846,833
2024-09-07 22:00:14.505,843,834
2024-09-07 22:00:14.512,838,835
2024-09-07 22:00:14.521,834,836
2024-09-07 22:00:14.528,831,836
2024-09-07 22:00:14.536,829,836
2024-09-07 22:00:14.552,826,836
2024-09-07 22:00:14.560,824,836
2024-09-07 22:00:14.568,821,836
2024-09-07 22:00:14.576,819,836
2024-09-07 22:00:14.584,816,838
2024-09-07 22:00:14.592,814,839
2024-09-07 22:00:14.600,811,839
2024-09-07 22:00:14.744,809,839
2024-09-07 22:00:14.760,806,839
2024-09-07 22:00:14.817,804,839
2024-09-07 22:00:14.832,801,839
2024-09-07 22:00:14.840,799,839
2024-09-07 22:00:14.849,796,837
2024-09-07 22:00:14.856,793,835
2024-09-07 22:00:14.864,789,832
2024-09-07 22:00:14.872,786,832
2024-09-07 22:00:14.880,784,830
2024-09-07 22:00:14.888,781,827
2024-09-07 22:00:14.904,779,825
2024-09-07 22:00:14.911,775,822
2024-09-07 22:00:14.921,769,820
2024-09-07 22:00:14.928,764,817
2024-09-07 22:00:14.936,756,813
2024-09-07 22:00:14.944,749,811
2024-09-07 22:00:14.952,740,808
2024-09-07 22:00:14.959,729,807
2024-09-07 22:00:14.967,721,807
2024-09-07 22:00:14.976,713,805
