Timestamp,X,Y
2024-09-07 22:01:13.144,719,1036
2024-09-07 22:01:13.152,718,1034
2024-09-07 22:01:13.160,718,1030
2024-09-07 22:01:13.168,718,1024
2024-09-07 22:01:13.176,718,1019
2024-09-07 22:01:13.184,718,1011
2024-09-07 22:01:13.192,718,996
2024-09-07 22:01:13.200,718,968
2024-09-07 22:01:13.208,718,925
2024-09-07 22:01:13.216,723,870
2024-09-07 22:01:13.224,737,808
2024-09-07 22:01:13.232,756,744
2024-09-07 22:01:13.240,787,678
2024-09-07 22:01:13.248,827,603
2024-09-07 22:01:13.256,876,524
2024-09-07 22:01:13.264,928,450
2024-09-07 22:01:13.272,979,386
2024-09-07 22:01:13.280,1026,339
2024-09-07 22:01:13.287,1059,309
2024-09-07 22:01:13.296,1078,293
2024-09-07 22:01:13.311,1089,284
2024-09-07 22:01:13.327,1097,280
2024-09-07 22:01:13.343,1101,280
2024-09-07 22:01:13.385,1104,280
2024-09-07 22:01:13.408,1106,281
2024-09-07 22:01:13.480,1107,283
2024-09-07 22:01:16.849,1107,283
2024-09-07 22:01:16.968,1105,283
2024-09-07 22:01:16.985,1105,283
2024-09-07 22:01:16.992,1105,286
2024-09-07 22:01:17.000,1105,289
2024-09-07 22:01:17.008,1105,294
2024-09-07 22:01:17.016,1105,302
2024-09-07 22:01:17.025,1105,313
2024-09-07 22:01:17.032,1105,327
2024-09-07 22:01:17.040,1105,343
2024-09-07 22:01:17.048,1105,366
2024-09-07 22:01:17.056,1105,391
2024-09-07 22:01:17.064,1100,421
2024-09-07 22:01:17.072,1094,451
2024-09-07 22:01:17.081,1086,482
2024-09-07 22:01:17.089,1076,512
2024-09-07 22:01:17.096,1066,543
2024-09-07 22:01:17.105,1056,571
2024-09-07 22:01:17.112,1046,594
2024-09-07 22:01:17.121,1038,613
2024-09-07 22:01:17.128,1030,628
2024-09-07 22:01:17.137,1024,639
2024-09-07 22:01:17.144,1019,647
2024-09-07 22:01:17.153,1015,653
2024-09-07 22:01:17.159,1011,658
2024-09-07 22:01:17.168,1009,662
2024-09-07 22:01:17.200,1006,663
2024-09-07 22:01:17.208,1004,666
2024-09-07 22:01:17.216,1001,667
2024-09-07 22:01:17.224,996,667
2024-09-07 22:01:17.232,989,667
2024-09-07 22:01:17.240,979,667
2024-09-07 22:01:17.248,965,667
2024-09-07 22:01:17.256,948,667
2024-09-07 22:01:17.264,928,667
2024-09-07 22:01:17.272,904,668
2024-09-07 22:01:17.280,879,669
2024-09-07 22:01:17.288,851,669
2024-09-07 22:01:17.296,820,669
2024-09-07 22:01:17.304,789,669
2024-09-07 22:01:17.312,756,669
2024-09-07 22:01:17.320,725,669
2024-09-07 22:01:17.328,690,669
2024-09-07 22:01:17.336,658,669
2024-09-07 22:01:17.344,626,669
2024-09-07 22:01:17.352,598,669
2024-09-07 22:01:17.360,571,668
2024-09-07 22:01:17.368,550,665
2024-09-07 22:01:17.375,531,663
2024-09-07 22:01:17.385,518,663
2024-09-07 22:01:17.392,505,660
2024-09-07 22:01:17.401,498,660
2024-09-07 22:01:17.408,493,658
2024-09-07 22:01:17.416,489,658
2024-09-07 22:01:17.568,489,658
2024-09-07 22:01:17.576,491,658
2024-09-07 22:01:17.585,496,658
2024-09-07 22:01:17.592,503,661
2024-09-07 22:01:17.601,511,664
2024-09-07 22:01:17.608,523,668
2024-09-07 22:01:17.616,537,673
2024-09-07 22:01:17.624,552,679
2024-09-07 22:01:17.632,568,686
2024-09-07 22:01:17.641,586,693
2024-09-07 22:01:17.648,606,701
2024-09-07 22:01:17.656,628,711
2024-09-07 22:01:17.665,651,721
2024-09-07 22:01:17.672,672,732
2024-09-07 22:01:17.680,692,743
2024-09-07 22:01:17.689,712,754
2024-09-07 22:01:17.696,731,763
2024-09-07 22:01:17.704,748,771
2024-09-07 22:01:17.712,764,779
2024-09-07 22:01:17.720,778,786
2024-09-07 22:01:17.728,792,792
2024-09-07 22:01:17.735,804,798
2024-09-07 22:01:17.744,816,804
2024-09-07 22:01:17.753,826,808
2024-09-07 22:01:17.760,836,813
2024-09-07 22:01:17.768,844,819
2024-09-07 22:01:17.776,852,824
2024-09-07 22:01:17.785,858,828
2024-09-07 22:01:17.792,863,832
2024-09-07 22:01:17.800,868,834
2024-09-07 22:01:17.808,872,838
2024-09-07 22:01:17.825,874,842
2024-09-07 22:01:17.865,876,844
2024-09-07 22:01:17.873,877,847
2024-09-07 22:01:17.880,878,851
2024-09-07 22:01:17.889,881,856
2024-09-07 22:01:17.896,882,862
2024-09-07 22:01:17.905,882,868
2024-09-07 22:01:17.913,883,877
2024-09-07 22:01:17.921,884,884
2024-09-07 22:01:17.929,884,893
2024-09-07 22:01:17.937,884,903
2024-09-07 22:01:17.943,884,913
2024-09-07 22:01:17.952,884,923
2024-09-07 22:01:17.960,883,933
2024-09-07 22:01:17.967,883,942
2024-09-07 22:01:17.976,879,951
2024-09-07 22:01:17.985,876,959
2024-09-07 22:01:17.992,874,967
2024-09-07 22:01:18.001,871,972
2024-09-07 22:01:18.008,869,976
2024-09-07 22:01:18.017,866,979
2024-09-07 22:01:18.024,864,983
2024-09-07 22:01:18.032,860,987
2024-09-07 22:01:18.048,856,989
2024-09-07 22:01:18.057,854,992
2024-09-07 22:01:18.064,850,994
2024-09-07 22:01:18.072,844,998
2024-09-07 22:01:18.081,839,1002
2024-09-07 22:01:18.089,833,1007
2024-09-07 22:01:18.096,825,1011
2024-09-07 22:01:18.105,819,1013
2024-09-07 22:01:18.113,815,1017
2024-09-07 22:01:18.121,809,1021
2024-09-07 22:01:18.128,804,1024
2024-09-07 22:01:18.137,798,1027
2024-09-07 22:01:18.144,791,1029
2024-09-07 22:01:18.153,786,1031
2024-09-07 22:01:18.160,783,1033
2024-09-07 22:01:18.169,778,1036
2024-09-07 22:01:18.175,773,1037
2024-09-07 22:01:18.183,769,1038
2024-09-07 22:01:18.192,766,1039
2024-09-07 22:01:18.201,764,1041
2024-09-07 22:01:18.208,761,1042
2024-09-07 22:01:18.216,758,1042
2024-09-07 22:01:18.224,754,1042
2024-09-07 22:01:18.233,751,1042
2024-09-07 22:01:18.241,749,1042
2024-09-07 22:01:18.249,746,1043
2024-09-07 22:01:18.257,744,1044
2024-09-07 22:01:18.265,741,1044
2024-09-07 22:01:18.272,739,1046
2024-09-07 22:01:18.521,738,1046
2024-09-07 22:01:18.529,738,1043
2024-09-07 22:01:18.537,738,1035
2024-09-07 22:01:18.544,738,1024
2024-09-07 22:01:18.553,738,1011
2024-09-07 22:01:18.560,741,998
2024-09-07 22:01:18.569,744,981
2024-09-07 22:01:18.576,748,965
2024-09-07 22:01:18.585,753,948
2024-09-07 22:01:18.592,761,930
2024-09-07 22:01:18.600,767,914
2024-09-07 22:01:18.608,774,899
2024-09-07 22:01:18.616,781,885
2024-09-07 22:01:18.624,787,874
2024-09-07 22:01:18.632,791,866
2024-09-07 22:01:18.640,794,860
2024-09-07 22:01:18.648,796,854
2024-09-07 22:01:18.656,798,851
2024-09-07 22:01:18.664,801,849
2024-09-07 22:01:18.672,802,846
2024-09-07 22:01:18.688,802,844
2024-09-07 22:01:19.072,802,844
2024-09-07 22:01:19.080,802,847
2024-09-07 22:01:19.088,803,852
2024-09-07 22:01:19.096,806,862
2024-09-07 22:01:19.105,807,873
2024-09-07 22:01:19.113,807,886
2024-09-07 22:01:19.120,807,898
2024-09-07 22:01:19.127,807,909
2024-09-07 22:01:19.136,807,917
2024-09-07 22:01:19.143,807,923
